E,I,I,j
V,A,nA,uA cm-2
0.20737,3.488888E-10,0.3488888,51.5156633906634
0.20646,3.53196E-10,0.353196,52.151649026649
0.20555,3.509251E-10,0.3509251,51.8163361132111
0.20464,3.492677E-10,0.3492677,51.5716103997354
0.20373,3.495484E-10,0.3495484,51.6130575505575
0.20283,3.50787E-10,0.350787,51.7959447646948
0.20192,3.536208E-10,0.3536208,52.2143734643735
0.20101,3.510138E-10,0.3510138,51.8294332356832
0.2001,3.504272E-10,0.3504272,51.742817992818
0.19919,3.498625E-10,0.3498625,51.6594364250614
0.19828,3.556166E-10,0.3556166,52.5090661028161
0.19738,3.528356E-10,0.3528356,52.0984336609337
0.19647,3.492249E-10,0.3492249,51.5652907059157
0.19556,3.508044E-10,0.3508044,51.798513986014
0.19465,3.484342E-10,0.3484342,51.4485387922888
0.19374,3.49227E-10,0.349227,51.5656007843508
0.19283,3.507939E-10,0.3507939,51.7969635938386
0.19192,3.485061E-10,0.3485061,51.4591552872803
0.19102,3.504208E-10,0.3504208,51.741872991873
0.19011,3.512894E-10,0.3512894,51.8701273388773
0.1892,3.537816E-10,0.3537816,52.2381166131166
0.18829,3.485902E-10,0.3485902,51.4715731903232
0.18738,3.503326E-10,0.3503326,51.7288496975997
0.18647,3.529849E-10,0.3529849,52.1204787611038
0.18557,3.50658E-10,0.350658,51.7768970893971
0.18466,3.549094E-10,0.3549094,52.4046434983935
0.18375,3.515157E-10,0.3515157,51.903541981667
0.18284,3.550162E-10,0.3550162,52.4204132016632
0.18193,3.504353E-10,0.3504353,51.744014009639
0.18102,3.500504E-10,0.3500504,51.6871810621811
0.18012,3.514793E-10,0.3514793,51.8981672887923
0.17921,3.527683E-10,0.3527683,52.0884963853714
0.1783,3.514443E-10,0.3514443,51.8929993148743
0.17739,3.520243E-10,0.3520243,51.978640025515
0.17648,3.538497E-10,0.3538497,52.248172013797
0.17557,3.529E-10,0.3529,52.1079427329427
0.17467,3.50261E-10,0.350261,51.7182774995275
0.17376,3.495151E-10,0.3495151,51.6081405925156
0.17285,3.49186E-10,0.349186,51.5595468720469
0.17194,3.547272E-10,0.3547272,52.3777405027405
0.17103,3.525142E-10,0.3525142,52.0509768947269
0.17012,3.517938E-10,0.3517938,51.9446052258552
0.16922,3.513065E-10,0.3513065,51.8726522632773
0.16831,3.502365E-10,0.3502365,51.7146599177849
0.1674,3.486152E-10,0.3486152,51.4752646002646
0.16649,3.47583E-10,0.347583,51.3228536666037
0.16558,3.526933E-10,0.3526933,52.0774221555472
0.16467,3.554351E-10,0.3554351,52.4822664666415
0.16376,3.520271E-10,0.3520271,51.9790534634285
0.16286,3.49676E-10,0.349676,51.6318985068985
0.16195,3.462125E-10,0.3462125,51.1204905736156
0.16104,3.514658E-10,0.3514658,51.8961739274239
0.16013,3.451838E-10,0.3451838,50.9685964373464
0.15922,3.492669E-10,0.3492669,51.5714922746173
0.15831,3.468119E-10,0.3468119,51.2089958183708
0.15741,3.49889E-10,0.349889,51.6633493195993
0.1565,3.524663E-10,0.3524663,52.0439041532792
0.15559,3.488599E-10,0.3488599,51.5113961207711
0.15468,3.463995E-10,0.3463995,51.1481023199773
0.15377,3.49767E-10,0.349767,51.6453352390852
0.15286,3.456883E-10,0.3456883,51.0430890899641
0.15195,3.515215E-10,0.3515215,51.9043983887734
0.15105,3.489498E-10,0.3489498,51.5246704309204
0.15014,3.502875E-10,0.3502875,51.7221903940654
0.14923,3.530708E-10,0.3530708,52.1331624456625
0.14832,3.518175E-10,0.3518175,51.9481046824797
0.14741,3.533483E-10,0.3533483,52.1741370960121
0.1465,3.490843E-10,0.3490843,51.5445302164052
0.1456,3.526766E-10,0.3526766,52.0749562937063
0.14469,3.520684E-10,0.3520684,51.9851516726517
0.14378,3.517843E-10,0.3517843,51.9432024900775
0.14287,3.501062E-10,0.3501062,51.6954202891703
0.14196,3.483512E-10,0.3483512,51.4362833112833
0.14105,3.508923E-10,0.3508923,51.811492983368
0.14015,3.488403E-10,0.3488403,51.5085020553771
0.13924,3.482649E-10,0.3482649,51.4235405641656
0.13833,3.517892E-10,0.3517892,51.943926006426
0.13742,3.507198E-10,0.3507198,51.7860222547723
0.13651,3.507331E-10,0.3507331,51.7879860848611
0.1356,3.469238E-10,0.3469238,51.2255185692686
0.1347,3.489574E-10,0.3489574,51.5257926195426
0.13379,3.506812E-10,0.3506812,51.7803227178227
0.13288,3.489907E-10,0.3489907,51.5307095775846
0.13197,3.50277E-10,0.350277,51.72064000189
0.13106,3.512159E-10,0.3512159,51.8592745936496
0.13015,3.505623E-10,0.3505623,51.7627663721414
0.12925,3.502558E-10,0.3502558,51.7175096862597
0.12834,3.475881E-10,0.3475881,51.3236067142317
0.12743,3.457016E-10,0.3457016,51.0450529200529
0.12652,3.448211E-10,0.3448211,50.9150414619165
0.12561,3.471195E-10,0.3471195,51.2544149262899
0.1247,3.470783E-10,0.3470783,51.2483314827065
0.12379,3.481131E-10,0.3481131,51.4011263230013
0.12289,3.487746E-10,0.3487746,51.498801030051
0.12198,3.481717E-10,0.3481717,51.409778987904
0.12107,3.544797E-10,0.3544797,52.3411955443205
0.12016,3.499054E-10,0.3499054,51.6657708845209
0.11925,3.514244E-10,0.3514244,51.890060952561
0.11834,3.46538E-10,0.346538,51.1685527310527
0.11744,3.524481E-10,0.3524481,52.0412168068418
0.11653,3.495746E-10,0.3495746,51.6169261481761
0.11562,3.475868E-10,0.3475868,51.3234147609148
0.11471,3.457737E-10,0.3457737,51.0556989463239
0.1138,3.462764E-10,0.3462764,51.1299258174258
0.11289,3.547912E-10,0.3547912,52.3871905121905
0.11199,3.512639E-10,0.3512639,51.8663621007371
0.11108,3.490735E-10,0.3490735,51.5429355273105
0.11017,3.467533E-10,0.3467533,51.2003431534682
0.10926,3.471473E-10,0.3471473,51.2585197741448
0.10835,3.484105E-10,0.3484105,51.4450393356643
0.10744,3.507803E-10,0.3507803,51.7949554668305
0.10654,3.50132E-10,0.350132,51.6992298242298
0.10563,3.535651E-10,0.3535651,52.206149003024
0.10472,3.485471E-10,0.3485471,51.4652091995842
0.10381,3.446194E-10,0.3446194,50.8852591665092
0.1029,3.507815E-10,0.3507815,51.7951326545077
0.10199,3.49362E-10,0.349362,51.5855343980344
0.10108,3.468397E-10,0.3468397,51.2131006662257
0.10018,3.457753E-10,0.3457753,51.0559351965602
0.09927,3.465145E-10,0.3465145,51.1650828057078
0.0983599999999999,3.497377E-10,0.3497377,51.6410089066339
0.0974500000000001,3.468386E-10,0.3468386,51.2129382441882
0.0965400000000001,3.461261E-10,0.3461261,51.1077330608581
0.09563,3.49359E-10,0.349359,51.5850914288414
0.0947299999999999,3.4871E-10,0.34871,51.4892624267624
0.09382,3.523279E-10,0.3523279,52.0234685078435
0.0929099999999999,3.476185E-10,0.3476185,51.3280954687205
0.092,3.478457E-10,0.3478457,51.361643002268
0.0910899999999998,3.463572E-10,0.3463572,51.1418564543565
0.09018,3.507218E-10,0.3507218,51.7863175675676
0.0892800000000001,3.475834E-10,0.3475834,51.3229127291627
0.0883699999999999,3.515134E-10,0.3515134,51.9032023719524
0.08746,3.462189E-10,0.3462189,51.1214355745606
0.08655,3.465504E-10,0.3465504,51.1703836703837
0.08564,3.489191E-10,0.3489191,51.5201373795124
0.0847299999999999,3.463766E-10,0.3463766,51.144720988471
0.0838299999999997,3.524198E-10,0.3524198,52.0370381307881
0.08292,3.515552E-10,0.3515552,51.9093744093744
0.08201,3.505737E-10,0.3505737,51.7644496550747
0.0810999999999998,3.502691E-10,0.3502691,51.7194735163485
0.0801900000000001,3.477379E-10,0.3477379,51.3457256426006
0.0792800000000001,3.48891E-10,0.348891,51.5159882347382
0.0783699999999999,3.516548E-10,0.3516548,51.924080986581
0.0774699999999998,3.505502E-10,0.3505502,51.7609797297297
0.0765600000000001,3.506233E-10,0.3506233,51.7717734123984
0.0756499999999999,3.482799E-10,0.3482799,51.4257554101304
0.0747399999999999,3.46844E-10,0.346844,51.2137355887356
